NO_MUNICIPIO_ESC,nota
MAIQUINIQUE,471.09800000000007
MANOEL RIBAS,523.9446666666666
MARACACUME,443.6036363636363
MARAPOAMA,524.824
MARQUES DE SOUZA,546.404
MATIAS BARBOSA,515.564705882353
MONTANHAS,497.70894736842104
MORPARA,479.67157894736835
NOVO XINGU,491.505
PONTE SERRADA,518.6263157894737
PRAIA NORTE,416.98249999999996
RESPLENDOR,532.3852173913044
RIBEIRO GONCALVES,492.0826666666666
RIO REAL,548.5962264150943
SENHORA DOS REMEDIOS,528.9225
SERRANIA,505.38500000000005
SAO PEDRO DA AGUA BRANCA,495.2142857142857
TERRA ROXA,496.5076923076923
TORIXOREU,485.535
TRES MARIAS,545.0606779661018
TUNAS,513.0233333333333
VERE,510.3233333333334
VARZEA DO POCO,445.4611111111112
ZORTEA,517.6525
AGUA DOCE,529.6514285714285
AGUIAR,476.80740740740737
ALVORADA D'OESTE,511.0026666666667
ARVOREDO,446.4573333333334
BARRA DO RIBEIRO,555.775294117647
BOCAINA DO SUL,469.91999999999996
BOM REPOUSO,582.9644444444444
BONITO DE MINAS,420.1971428571429
CASEIROS,541.8933333333333
CLEMENTINA,552.4711111111111
COIMBRA,543.394
CONCEICAO DA APARECIDA,525.3079999999999
CORDEIRO,577.8827586206896
CROMINIA,427.57199999999995
DIVINO,533.2452173913042
DUQUE BACELAR,449.3664285714286
ENGENHO VELHO,489.4
ERVAL GRANDE,490.4811111111111
FATIMA DO SUL,512.1722448979593
GOVERNADOR MANGABEIRA,514.4862745098036
HEITORAI,489.3875
ILHA COMPRIDA,516.6617391304347
IPORA DO OESTE,581.6681249999999
ITAGUARA,548.2609523809524
ITATIAIUCU,572.070909090909
IVORA,587.4100000000001
JURU,522.5481481481479
LUIZ ALVES,517.5633333333334
MARECHAL THAUMATURGO,483.845306122449
MOEMA,567.4949999999999
NOVO LINO,451.6085714285714
OURO,559.45375
PINHEIROS,511.54200000000014
PIRANGUINHO,525.3964705882353
POMBOS,537.905
PORTO DO MANGUE,443.6013333333333
PRANCHITA,478.3422222222223
PUTINGA,578.4024999999999
QUERENCIA DO NORTE,502.34769230769234
RETIROLANDIA,519.05625
RIACHO FRIO,405.92545454545456
SANTANA DO PARAISO,547.6648484848484
SANTO ANASTACIO,551.9300000000001
SENADOR ALEXANDRE COSTA,439.0447058823529
SIQUEIRA CAMPOS,509.3102040816327
SAO GONCALO DO PARA,544.4
SAO JOSE DO EGITO,538.1896202531645
SAO JOSE DO HORTENCIO,570.3199999999999
SAO PAULO DE OLIVENCA,439.9960869565218
SAO SEBASTIAO DA BELA VISTA,506.27
TAPIRAI,529.5858823529412
TAVARES,493.73761904761903
TEFE,482.4812371134022
UBAITABA,502.113125
UMBURATIBA,501.0533333333333
VICENTINA,514.79875
WAGNER,511.095
ABATIA,479.02272727272725
ALTO RIO DOCE,544.476
AMAPA,472.8118181818181
ARATACA,449.28000000000003
ARACARIGUAMA,501.87913043478255
BEQUIMAO,491.44148148148133
BOCAINA DE MINAS,548.0360000000001
CALCOENE,443.65
CHAPADA DO NORTE,464.33466666666664
COCAL DO SUL,536.2695000000001
CONCHAS,527.713125
CONGONHAL,560.8475
COTRIGUACU,494.2066666666667
DENISE,477.8485714285715
DORES DO TURVO,507.9233333333334
FARTURA DO PIAUI,426.34250000000003
ILOPOLIS,602.3299999999999
ITAMOGI,548.8536842105262
ITAU DE MINAS,548.8902127659574
ITUACU,529.2740000000001
JEQUITAI,503.7311111111112
JESUITAS,509.5984615384615
JUCATI,508.00794871794886
LARANJAL PAULISTA,527.5292857142857
LUISLANDIA,579.51
MERCES,512.308
MIRAGUAI,544.3569230769231
PARARI,480.52
PILOES,500.547441860465
PINGO-D'AGUA,523.8342857142857
PINHEIRO PRETO,531.0946666666666
PIRAJUBA,460.63818181818175
PIRAMBU,487.1629268292682
POCRANE,532.0544444444445
PORTO FIRME,491.3433333333333
RAFAEL GODEIRO,523.8050000000001
RAFAEL JAMBEIRO,490.8305263157895
RIO PIRACICABA,550.1546666666667
SALES,507.77000000000004
SANTA IZABEL DO OESTE,525.048
SANTA MARIA DE ITABIRA,524.71125
SAUBARA,572.4599999999999
SENADOR RUI PALMEIRA,439.3282051282052
SILVA JARDIM,475.9145945945947
SAO DOMINGOS DO ARAGUAIA,489.31121212121207
UBAPORANGA,540.21
UIBAI,504.02250000000004
URUBICI,577.84
VISTA ALEGRE,507.03999999999996
VITORIA DAS MISSOES,513.49
WANDERLEY,503.4857142857142
XAMBIOA,459.1486363636363
AGUA NOVA,536.3333333333333
AGUAS DE CHAPECO,529.8366666666666
ALMADINA,473.99799999999993
BALSA NOVA,522.9033333333333
BARROSO,549.9302040816328
BARAO DE MONTE ALTO,515.4833333333333
BOM PROGRESSO,482.11428571428576
BRAUNAS,528.835
BRUNOPOLIS,495.99142857142857
BUJARI,452.31185185185194
CAETANOS,464.436
CAMBIRA,505.88000000000005
CANAPOLIS,457.76625
CERRO LARGO,608.6149152542373
COSTA MARQUES,500.7240909090908
COUTO DE MAGALHAES DE MINAS,520.0311111111112
DUARTINA,591.8941176470589
FEIRA NOVA DO MARANHAO,490.46166666666664
FLORES DO PIAUI,444.24999999999994
GOIATINS,419.7846153846153
GOUVEIA,566.0291666666667
GUARATINGA,464.70500000000004
ICATU,453.0406896551723
IRINEOPOLIS,534.2383333333333
ITAMONTE,552.1011764705883
ITAPETIM,513.9309999999999
JACANA,485.01181818181817
JIQUIRICA,482.94588235294117
KALORE,479.2844444444445
LONTRAS,542.0909090909091
MANOEL VITORINO,423.49800000000005
MACAMBARA,458.48
MINAS NOVAS,558.8300000000002
MISSAL,507.4852631578947
NEPOMUCENO,576.686739130435
NIPOA,501.0611764705883
NOVA PRATA DO IGUACU,489.8690909090909
NOVO ALEGRE,514.1833333333334
OLIVENCA,466.86848484848485
PAIM FILHO,552.3428571428573
PAINS,537.4266666666667
PASSA SETE,530.6619047619049
PATROCINIO DO MURIAE,534.24
PAVAO,527.3
PEDRA BELA,535.570909090909
PEDRA MOLE,420.5447619047619
PEREIRAS,492.89428571428573
PONTALINA,513.6054237288135
POCO FUNDO,556.7139285714285
RIACHAO DO DANTAS,487.04387096774195
SANTA MARIANA,507.9651282051281
SANTA RITA DO PASSA QUATRO,591.1959139784947
SANTA TEREZA DE GOIAS,498.40199999999993
SANTA TEREZINHA DE GOIAS,513.9311111111111
SELBACH,599.832
SILVANOPOLIS,506.28833333333336
SATIRO DIAS,361.51
SAO FRANCISCO DO GLORIA,498.12222222222226
SAO GONCALO DO SAPUCAI,586.1685185185183
SAO JOAO NEPOMUCENO,612.5443333333332
SAO JOAO DE PIRABAS,469.0154838709678
SAO MIGUEL DA BOA VISTA,504.21142857142866
SAO SEBASTIAO DO MARANHAO,592.042
SITIO NOVO DO TOCANTINS,476.4682352941177
TRAIRAO,447.50160000000005
TROMBAS,449.0733333333334
VITORIA DO JARI,448.13360000000006
AMARAL FERRADOR,465.6957894736843
ANORI,461.5843835616438
ARATUBA,450.6231034482759
AURILANDIA,426.9833333333334
AXIXA DO TOCANTINS,452.034
BARRA DO MENDES,545.5833333333335
BOCAINA,545.3033333333333
BOM CONSELHO,512.2275268817203
CAMPO ALEGRE DE GOIAS,511.3911111111112
CAMPO BELO DO SUL,479.3284210526315
COLONIA DO PIAUI,424.5142857142858
CUNHA PORA,524.0342857142858
CUTIAS,438.1
DORES DE GUANHAES,494.7
DOUTOR PEDRINHO,535.624
ELOI MENDES,536.512962962963
FLOR DA SERRA DO SUL,563.1999999999999
GARUVA,522.1393333333333
GOVERNADOR ARCHER,478.53999999999996
GUARANI,524.3714285714285
HERVAL D'OESTE,538.4011764705883
IBIPEBA,449.4228571428572
IRANI,501.52518518518514
ITAGUARI,506.6066666666666
LUNARDELLI,487.58000000000004
MACHADINHO,515.3885714285715
MANGUEIRINHA,491.4455
MEDEIROS NETO,506.19722222222197
MUCAJAI,500.2816666666666
NOVA EUROPA,529.1416666666668
NOVA MARINGA,551.8763636363636
PEIXE-BOI,501.14300000000003
PORTELANDIA,444.26625
PORTO MURTINHO,521.8725000000001
PRESIDENTE GETULIO,535.1856
PRINCESA ISABEL,540.9246511627906
RIO ESPERA,516.3333333333334
RIO FORTUNA,556.0123809523809
RIO DO ANTONIO,470.62
SANTA BARBARA DE GOIAS,502.54888888888894
SANTA RITA DO ARAGUAIA,487.3081481481481
SANTO ANTONIO DAS MISSOES,544.37
SENADOR JOSE PORFIRIO,466.5474074074073
SAO JOSE DO CALCADO,498.9826666666668
SAO PAULO DAS MISSOES,616.105
VARJAO,533.12
VENHA-VER,523.1119999999999
VILA PAVAO,565.7542857142857
AUREA,589.735
ALTONIA,531.8313636363637
ALVARAES,431.13588235294117
BANDEIRANTES DO TOCANTINS,460.8688888888889
BOTUVERA,556.7320000000001
BRAGANEY,549.9211111111111
BREJO DOS SANTOS,512.1568421052631
CACIMBINHAS,437.8257777777777
CARIUS,476.00955223880595
CATINGUEIRA,514.4457142857144
CHAVES,440.2623076923077
CIDREIRA,525.6129032258063
CORDEIROPOLIS,545.0024242424244
CURRAL DE CIMA,476.9166666666667
DOIS IRMAOS DO BURITI,460.33739130434776
ESTRELA DO SUL,478.1786666666667
FLOR DO SERTAO,550.3571428571429
FOZ DO JORDAO,488.92222222222216
IAPU,544.24
ITACAJA,463.82347826086954
ITATIRA,456.5181102362205
ITIRUCU,504.75125
IVOLANDIA,597.25
JARDIM DO SERIDO,498.10727272727274
JEQUITIBA,521.2066666666667
JOCA MARQUES,471.0861538461538
LAMBARI D'OESTE,462.34666666666664
LUZINOPOLIS,354.375
MACUCO,496.2314285714286
MAJOR GERCINO,487.2725
MEDINA,505.4895652173914
NILO PECANHA,484.51142857142855
NOVA CRIXAS,464.66095238095244
NOVA TRENTO,527.5009523809524
OLHO D'AGUA DAS FLORES,437.1637735849056
OUROESTE,499.448
PALMEIRA D'OESTE,518.0963636363635
PAPAGAIOS,535.0194117647058
PARANA,440.82727272727266
PEDRO ALEXANDRE,475.02750000000003
PORTO WALTER,470.14285714285705
POUSO REDONDO,509.52842105263153
RIO DO CAMPO,525.5460869565218
ROSARIO DO CATETE,523.6064000000001
SANTA BARBARA DO TUGURIO,537.704
SANTA CRUZ DA VITORIA,453.1485714285714
SANTA LUZIA DO PARA,480.2893617021276
SERRA DOURADA,479.48166666666657
SOBRALIA,532.9857142857143
SAO FRANCISCO DO OESTE,502.66333333333336
SAO GONCALO DO RIO PRETO,443.59
TEJUCUOCA,460.03031446540876
TOMAZINA,524.8170370370372
TUPARENDI,560.9923076923077
TUPIRAMA,448.49333333333334
UNIAO DO SUL,503.68
AGRESTINA,527.9244444444446
ANANAS,462.2878260869565
ANDRE DA ROCHA,487.06000000000006
ARAPOTI,521.3147126436783
ARNEIROZ,452.69419354838703
BARRO PRETO,468.89500000000004
BENEDITO NOVO,546.855
BITURUNA,504.77166666666676
BREJO ALEGRE,466.37
CASTELANDIA,450.6272727272728
CONGO,477.317
CURACA,468.97099999999983
FORQUILHA,490.3174226804123
GRACA ARANHA,508.662
IMBE DE MINAS,519.3933333333333
ITAPECERICA,596.1986666666667
ITAPERUCU,505.9644444444446
JATAIZINHO,460.63
JURANDA,454.59250000000003
JUSSIAPE,445.65200000000004
LENCOIS,507.88
MACHADOS,457.59307692307686
MAETINGA,464.0930434782608
MARCIONILIO SOUZA,514.55
MASSAPE DO PIAUI,477.9691666666667
MATINA,482.5641666666667
MIRANDIBA,462.6277419354839
MONTE AZUL,531.9151724137932
MORTUGABA,550.0561290322581
NOVA ESPERANCA DO SUDOESTE,527.16
NOVO ORIENTE,486.745641025641
OURO VERDE DE GOIAS,456.57333333333327
PRESIDENTE VARGAS,438.404827586207
RENASCENCA,446.44727272727283
RESTINGA,509.1444444444444
RIACHAO DO BACAMARTE,444.6423076923077
RIBEIRAO VERMELHO,528.3333333333334
RIO RUFINO,444.02
RODRIGUES ALVES,482.5446511627907
SANTANA DE MANGUEIRA,471.0355555555556
SAO FRANCISCO DO MARANHAO,492.2615384615385
SAO JOAQUIM DO MONTE,499.4919047619048
SAO JOAO DO CARU,444.3057142857143
SAO VICENTE DE MINAS,577.1145454545455
TANQUE D'ARCA,451.2726315789475
TASSO FRAGOSO,447.1861538461539
URUANA,491.793
URUCURITUBA,419.51212121212126
ADRIANOPOLIS,470.9654545454546
AMERICANO DO BRASIL,497.78799999999995
AMELIA RODRIGUES,525.9076923076923
ANGELIM,480.10625000000005
ANGELINA,540.284
BABACULANDIA,433.54842105263157
BACURITUBA,444.9004761904762
BARAO,539.0363636363637
BOM PRINCIPIO,556.4133333333332
CORGUINHO,493.3644444444444
CORONEL SAPUCAIA,502.2023529411764
CORTES,503.28153846153845
DESTERRO DE ENTRE RIOS,554.0133333333333
DIONISIO CERQUEIRA,505.6361538461539
ESPERANCA NOVA,491.63000000000005
FONTOURA XAVIER,520.6716666666666
GUARAREMA,518.3057142857143
IPIRA,520.0558333333333
IPIRANGA,519.9721568627452
IRAMAIA,420.32399999999996
JABOTI,512.964
JATEI,474.9509090909092
JOSE GONCALVES DE MINAS,499.7383333333333
MARAJA DO SENA,433.2325
MARTINS,520.1211764705882
MATA GRANDE,466.428732394366
MONTIVIDIU,460.7688
MUCURICI,504.60588235294125
NOVA BRASILANDIA,467.1566666666666
PALMEIROPOLIS,545.2776923076924
PEDRO GOMES,468.5117647058824
PEROBAL,507.55636363636364
PRESIDENTE OLEGARIO,532.3693333333334
QUIJINGUE,481.7016
RIO DE CONTAS,473.19777777777773
SANGAO,529.8776470588235
SERRA NEGRA DO NORTE,492.2357142857143
SAO JOSE DO POVO,499.3753846153847
TARABAI,472.226
TARTARUGALZINHO,443.11333333333323
TOROPI,570.11
TUNEIRAS DO OESTE,488.4177777777778
VALE REAL,609.465
WITMARSUM,497.39076923076925
XANGRI-LA,502.7300000000001
BARRO,514.2955555555554
BENEDITO LEITE,489.6285714285715
BOSSOROCA,519.7155555555555
CAMOCIM DE SAO FELIX,515.0507692307692
CARRANCAS,514.9066666666668
CAXAMBU,602.2084210526315
CHALE,534.2171428571429
CLAUDIA,493.2679999999999
CORUMBIARA,473.61481481481485
CUPIRA,537.1462000000001
DORES DO INDAIA,597.2514285714286
FLORAI,499.46333333333337
ITAJU DO COLONIA,474.31333333333333
JABOTICATUBAS,514.5573333333333
JANDUIS,556.2939999999999
JAPURA,472.9070967741936
JERIQUARA,466.68
JUCURUCU,542.1257142857143
LAGOA DOURADA,575.4900000000001
MARAVILHAS,489.30272727272717
MARMELOPOLIS,538.97
MATA,486.9309090909091
MONTE DO CARMO,463.71750000000003
MORRO DO PILAR,488.6
NOVA BRASILANDIA D'OESTE,529.1687719298245
PIUM,480.40909090909093
PORTO UNIAO,571.4920634920636
RODEIRO,555.2022222222223
SANTA MARIA DO SUACUI,513.5772727272727
SINIMBU,522.9620000000001
SUSSUAPARA,534.432
SAO DOMINGOS DO SUL,604.2149999999999
SAO JOAO BATISTA DO GLORIA,482.5733333333333
SAO VICENTE DO SERIDO,499.23666666666657
VARGEAO,508.88000000000005
VOLTA GRANDE,428.6566666666667
AGUAS FORMOSAS,489.1526315789474
ALBERTINA,579.9900000000001
ALCANTIL,557.4888888888888
AMAPORA,493.03454545454554
ANITAPOLIS,525.4739999999999
APARECIDA DO RIO NEGRO,445.11285714285714
ARACU,494.42266666666666
ASTORGA,534.1446464646464
BELAGUA,404.55285714285714
BOA VISTA DO SUL,582.5566666666667
CABECEIRAS DO PIAUI,478.13120000000004
CACHOEIRA DO PIRIA,430.8411111111111
CANA VERDE,534.8266666666666
COTEGIPE,469.7
DEODAPOLIS,500.00387096774205
FRANCISCO SA,508.50981132075464
IGARACU DO TIETE,496.3569230769231
ITATIM,563.431
JURIPIRANGA,504.3125490196079
JURUA,407.7936
MANGA,536.4233333333333
MONTIVIDIU DO NORTE,483.3353846153845
MOREIRA SALES,483.724347826087
NOVA ARACA,601.486
NOVO CRUZEIRO,481.711282051282
PASTOS BONS,488.3750877192983
PINHAL GRANDE,583.5519999999999
PIRANGUCU,594.8299999999999
PIRAUBA,509.370303030303
PIRENOPOLIS,514.8956363636364
PEROLA D'OESTE,541.7171428571429
RECURSOLANDIA,405.67294117647054
ROSEIRA,465.87
SANTO AFONSO,497.0733333333333
SAO GERALDO DO ARAGUAIA,473.5696774193547
SAO SEBASTIAO DA AMOREIRA,505.72875
TANQUE NOVO,529.7254545454546
AGUAS VERMELHAS,592.28
ANDARAI,492.4885714285714
APUIARES,465.04840336134464
AURELINO LEAL,437.3093333333333
BAIXIO,455.84137931034473
BENTO FERNANDES,473.41333333333336
BUGRE,546.008
CAICARA,527.9528571428573
CAMPO MAGRO,476.2591111111111
CAMPO DO TENENTE,472.9225
CHORROCHO,430.81399999999996
CONDOR,498.9493333333334
CORONEL FREITAS,572.85
DELFINOPOLIS,510.66769230769233
DESCOBERTO,559.45
DOIS LAJEADOS,514.9846153846154
ENGENHEIRO BELTRAO,507.4368421052631
FREI MIGUELINHO,538.8266666666667
FREI ROGERIO,494.087
ILHA DE ITAMARACA,504.33239436619715
IPABA,546.3142857142858
ITAMBACURI,527.0641666666667
ITIRAPINA,488.0199999999999
IVATUBA,577.8761538461538
JARDIM ALEGRE,498.73999999999995
JUSSARI,446.01750000000004
LAGOA,487.31222222222215
MATUTINA,521.704
MONTE SANTO DE MINAS,562.7090322580646
MULUNGU DO MORRO,512.672
NOVA MONTE VERDE,521.0481818181817
ROSARIO DO IVAI,487.3733333333334
SAGRADA FAMILIA,488.58000000000004
SANTO ANTONIO DO PALMA,538.3
SAO DOMINGOS DO NORTE,503.14799999999997
SAO VICENTE FERRER,471.1190476190476
TRAJANO DE MORAES,509.15904761904756
VARRE-SAI,529.1523809523811
VERDEJANTE,461.93951219512195
XAVANTINA,533.8924999999999
AGUAS MORNAS,557.3769230769232
ALFREDO WAGNER,508.5963636363638
ALTAMIRA DO MARANHAO,492.6133333333334
BRASILANDIA,485.81454545454545
BREJINHO,495.8693333333333
CABACEIRAS DO PARAGUACU,469.40285714285704
CEZARINA,467.08500000000004
CHA GRANDE,503.87515151515163
COLUNA,529.484
GAUCHA DO NORTE,466.9644444444445
GUADALUPE,473.9316129032258
INAJA,499.75647058823523
ITAARA,526.1483333333333
ITACURUBI,555.3083333333333
ITAGIBA,466.4225
ITAGIMIRIM,496.09
JACARE DOS HOMENS,406.21333333333337
MATARACA,453.8770588235295
MATOS COSTA,483.74750000000006
MINISTRO ANDREAZZA,454.1739534883721
MONSENHOR PAULO,527.155
PACOTI,464.39958333333334
PALESTINA DO PARA,504.48
PASSA VINTE,556.915
PAULA FREITAS,506.2733333333333
PERITIBA,554.165
PILOEZINHOS,518.6076190476191
PORTO VITORIA,520.9083333333333
RIO BONITO DO IGUACU,519.4423076923076
RIO DOCE,521.98
RIO MANSO,486.5885714285714
SABAUDIA,519.82375
SALTO DO CEU,488.3044444444444
SANTANA DA VARGEM,538.3800000000001
SAO JOAO D'ALIANCA,498.22076923076924
SAO PEDRO DOS CRENTES,434.3337499999999
SAO TOMAS DE AQUINO,554.0584615384615
TOCOS DO MOJI,549.778
TOMBOS,525.6384615384616
TREZE TILIAS,549.97
AGUAS DA PRATA,523.712
ALEXANIA,513.4483870967741
BARRA DO ROCHA,563.9399999999999
BAIA DA TRAICAO,464.4443749999999
BODOQUENA,507.78999999999996
BREJO DO PIAUI,432.84666666666664
COLMEIA,425.6069565217391
CORDISLANDIA,575.1399999999999
ERVALIA,585.3493750000001
FORMOSA DO OESTE,505.7854545454545
IBIACA,493.64
ITATINGA,518.9705263157895
MARCELINO RAMOS,554.0288888888889
MATERLANDIA,447.86
NOVA UBIRATA,455.9442857142858
PARANATAMA,522.2104347826087
PARAISO DAS AGUAS,433.6533333333333
PIRACEMA,495.71636363636367
PORTO DE PEDRAS,490.86000000000007
QUILOMBO,532.435652173913
RIBEIRAO DOS INDIOS,514.64
RIO VERMELHO,462.59600000000006
RUBIACEA,530.6233333333333
SANTA MARIA DA SERRA,537.3233333333333
SERITINGA,580.5285714285716
SERRA AZUL,527.3460869565217
SIGEFREDO PACHECO,451.7818181818182
SAO JOSE DOS BASILIOS,449.5018181818181
SAO JOAO DO JAGUARIBE,500.96600000000007
TABAPUA,527.9000000000001
TRES ARROIOS,557.9475
UCHOA,513.7991304347827
ARAGOIANIA,488.6171428571429
BOQUEIRAO DO PIAUI,510.7626666666666
BRANQUINHA,490.16230769230765
CASEARA,509.45714285714286
CASINHAS,529.8444444444444
CONGONHINHAS,473.8955555555556
CORONEL MACEDO,514.0314285714286
DIOGO DE VASCONCELOS,502.03
ERNESTINA,544.0142857142857
FORMOSA DO SUL,496.93000000000006
FRANCISCOPOLIS,481.21400000000006
HERVEIRAS,542.4311111111111
IBIRAPUA,502.62000000000006
JAMPRUCA,516.0466666666666
LUIZIANIA,512.5171428571429
MAGALHAES DE ALMEIDA,490.99777777777786
MARIANA PIMENTEL,492.95200000000006
MARILANDIA DO SUL,481.3871428571428
MAXARANGUAPE,412.20461538461547
MONTES CLAROS DE GOIAS,476.69913043478266
PARANACITY,504.64374999999995
PARAISO DO NORTE,501.2413333333333
PORTO ALEGRE DO TOCANTINS,445.16
SALMOURAO,561.03
SANTA MARIA MADALENA,541.581
SENHORA DE OLIVEIRA,557.6075000000001
SAO JOSE DE UBA,525.1125000000001
SAO JOSE DO NORTE,546.6056
TEOLANDIA,496.92888888888893
TIJUCAS DO SUL,525.1223076923077
BALNEARIO PINHAL,510.1842857142857
BARRA DO GUARITA,519.5166666666665
BELA VISTA DA CAROBA,497.7200000000001
BELA VISTA DE MINAS,530.2433333333333
BREJINHO DE NAZARE,468.16960000000006
CAMPO REDONDO,542.355
CHOROZINHO,448.7316564417177
CONCEICAO DO ALMEIDA,446.62482758620683
GRAMADO XAVIER,537.9155555555557
GUARANI D'OESTE,373.25
MACIEIRA,494.5433333333333
NOVA CANAA DO NORTE,522.6533333333332
RIBEIROPOLIS,558.1702564102565
SANTA BARBARA DO LESTE,585.284
SANTANA DA BOA VISTA,508.86222222222216
SEBASTIAO BARROS,434.724
SUCUPIRA DO NORTE,445.5828571428571
SUL BRASIL,545.0575
SAO BENTINHO,453.15200000000004
TAPAUA,489.4177777777778
AGUA CLARA,532.0165217391303
ALVINOPOLIS,445.73904761904765
BARRO DURO,390.79499999999996
CAMBARA,511.9088888888889
CARVALHOPOLIS,521.418
CHORO,468.6452173913043
CORDEIROS,510.0684615384616
CRUCILANDIA,557.415
ENGENHEIRO CALDAS,493.81999999999994
FAXINALZINHO,507.1919999999999
GOIANAPOLIS,543.6675555555556
ITACARAMBI,463.13885714285715
JUMIRIM,473.4440000000001
LIMEIRA DO OESTE,515.1333333333333
MADEIRO,449.6045161290323
MARIANOPOLIS DO TOCANTINS,454.94
MARIPA DE MINAS,587.6600000000001
MOGEIRO,462.3706666666666
NOVA LUZITANIA,596.98
NOVA PONTE,563.2260606060607
OROS,431.6615873015873
PEDRO DE TOLEDO,530.4599999999999
PRIMEIRA CRUZ,424.85285714285703
REBOUCAS,539.2800000000001
RIO GRANDE DO PIAUI,474.88444444444445
SANTO AUGUSTO,574.6513513513515
SEGREDO,546.7646153846155
SENADOR AMARAL,444.55428571428575
SERRA DO RAMALHO,502.21999999999997
SAO JOAO DO RIO DO PEIXE,463.939
TAIO,514.3676923076923
ALPERCATA,544.7775
ARAUJOS,566.1320000000001
ATALANTA,553.272
CAMPINA DO MONTE ALEGRE,544.1261538461538
CANTO DO BURITI,505.42488888888886
CONQUISTA D'OESTE,491.03142857142853
DOM EXPEDITO LOPES,476.51000000000005
FREI MARTINHO,498.1472727272727
GUARA,505.33870967741933
IBIRAJUBA,520.0676923076924
INIMUTABA,501.92
ITAPISSUMA,490.6967857142857
JAURU,505.02761904761905
JOAQUIM PIRES,450.0941666666667
NOVO ACORDO,425.78363636363645
PATOS DO PIAUI,490.27846153846144
PICADA CAFE,594.8199999999999
PINDORETAMA,446.7262626262625
PIRANGI,589.3409523809523
PIRAPORA DO BOM JESUS,464.02117647058816
POTE,472.15999999999997
RINOPOLIS,458.33428571428567
SENADOR FIRMINO,577.095
SAO BRAS,386.9533333333334
TAPIRA,478.8171428571428
TREMEDAL,505.02789473684214
AVANHANDAVA,550.9146666666667
BILAC,562.4828571428571
BRACO DO TROMBUDO,549.5
CARMOLANDIA,539.5833333333334
FRONTEIRA,528.832
GENERAL CARNEIRO,500.8363636363636
GOIANA,568.1
JATOBA,471.2779487179486
LAGOA DE VELHOS,415.07333333333327
MONTE ALEGRE DE MINAS,529.8509090909091
NANTES,456.686
NORTELANDIA,501.11066666666665
NOVA RAMADA,625.9233333333333
NOVA ROMA,495.465
QUEIMADA NOVA,477.47818181818184
QUELUZ,509.745
RIANAPOLIS,483.5266666666667
RIO BRANCO DO IVAI,502.2977777777779
SANTA ROSA DA SERRA,559.5999999999999
SANTO ANTONIO DO PINHAL,548.4699999999999
SAO JOSE DO JACUIPE,482.12888888888887
SAO JOAO DO ARAGUAIA,417.97
TAMARANA,502.22166666666675
TRINDADE DO SUL,507.74222222222227
VARGEM,503.1960000000001
ANAJAS,468.6089655172413
AVELINO LOPES,424.2610000000001
BRASILEIRA,468.47769230769234
CORDISBURGO,550.7533333333333
CASSIA,555.6715789473684
FEIJO,478.1925000000001
HUGO NAPOLEAO,455.72615384615386
IEPE,518.9359999999999
ITAJA,445.73249999999996
MUNHOZ DE MELO,538.0375
PONTE ALTA DO TOCANTINS,404.70571428571435
SAO JOAO DA LAGOA,540.412
SAO JOAO DA PARAUNA,543.9300000000001
SAO SEBASTIAO DA VARGEM ALEGRE,507.88
URUSSANGA,554.0298113207548
ADELANDIA,437.00666666666666
ALTAMIRA DO PARANA,436.0983333333333
BALNEARIO RINCAO,440.555
CAMPO GRANDE DO PIAUI,423.5025
CENTRAL,495.4506666666667
CERRO GRANDE,490.44363636363636
CHIADOR,529.1466666666666
CUJUBIM,474.73
CURRAL DE DENTRO,484.9549999999999
DIVISOPOLIS,492.02333333333337
ERVAL SECO,465.3253333333334
GUARDA-MOR,505.19750000000005
ITARIRI,498.5249999999998
JAPOATA,447.0833333333333
LAGOA BONITA DO SUL,532.2114285714285
MATA VERDE,519.5266666666665
MOTUCA,499.9839999999999
PITIMBU,459.45200000000006
RANCHO ALEGRE,419.9822222222222
RERIUTABA,502.7131601731603
RESERVA DO IGUACU,513.7574999999999
SANTA LUCIA,493.7495238095238
SAO MIGUEL DO ALEIXO,502.86857142857144
TACIMA,515.0275
AREIA DE BARAUNAS,455.35714285714283
BELMIRO BRAGA,529.9999999999999
BERURI,431.10799999999995
BONFIM,526.7955555555556
BRAZABRANTES,401.52666666666664
CAMPINAPOLIS,491.3891666666666
CAMPO FLORIDO,511.879
CERQUEIRA CESAR,552.3414634146342
CORINTO,495.4852631578947
CORONEL PACHECO,506.572
FARTURA,570.807755102041
FELIZ NATAL,479.195
GUARACIAMA,455.96666666666664
GUIDOVAL,589.9784615384615
GUZOLANDIA,533.8028571428571
JACINTO MACHADO,492.672
MONTE BELO,536.2938461538462
PAJEU DO PIAUI,527.8199999999999
PALMINOPOLIS,444.50000000000006
PEDRO DO ROSARIO,399.87225806451613
PONTE ALTA,489.3625
PORTO ALEGRE DO NORTE,463.22
SALES OLIVEIRA,493.096
SEDE NOVA,555.7700000000001
VILA PROPICIO,488.94909090909096
VARZEA DA ROCA,528.152
BELEM DO PIAUI,484.73
BOM SUCESSO DO SUL,540.38
CACHOEIRA DA PRATA,523.0799999999999
CACIMBAS,459.9333333333333
COROADOS,496.68999999999994
CORREIA PINTO,519.1040909090908
CUMARI,507.56545454545454
CANDIDO RODRIGUES,517.93
FERROS,482.742
GRACA,445.85905660377347
GUARAMIRANGA,429.4090322580645
INGAI,515.4571428571428
ITAMARATI,445.6634285714286
